Order,Level,Code,Parent,Description,Unit,Description of unit,Production type,Description of production type,References to HS/CN
1719059,3,10111400,101114,"Meat of goats, fresh or chilled",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0204[.50(.11 + .13 + .15 + .19 + .31 + .39)]
1719060,2,101115,1011,"Meat of horses and other equines, fresh or chilled",,,,,
1719061,3,10111500,101115,"Meat of horses and other equines, fresh or chilled",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0205 00 20
1719062,2,101120,1011,"Edible offal of bovine animals, swine, sheep, goats, horses and other equines, fresh or chilled",,,,,
1719063,3,10112000,101120,"Edible offal of bovine animals, swine, sheep, goats, horses and other equines, fresh or chilled",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0206[.10(.10 + .95 + .98) + .30 + .80(.10 + .91 + .99)]
1719064,2,101131,1011,"Meat of bovine animals, frozen",,,,,
1719065,3,10113100,101131,"Frozen carcases, half-carcases, quarters and cuts, of beef and veal",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0202[.10 + .20(.10 + .30 + .50 + .90) + .30(.10 + .50 + .90)]
1719066,2,101132,1011,"Meat of swine, frozen",,,,,
1719067,3,10113230,101132,"Frozen carcases and half-carcases, of pig meat",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0203[.21(.10 + .90)]
1719068,3,10113250,101132,"Frozen hams, shoulders and cuts with bone in, of pig meat",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0203[.22(.11 + .19 + .90)]
1719069,3,10113290,101132,"Frozen pig meat (excluding carcases and half-carcases, hams, shoulders and cuts thereof with bone in)",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0203[.29(.11 + .13 + .15 + .55 + .59 + .90)]
1719070,2,101133,1011,"Meat of sheep, frozen",,,,,
1719071,3,10113300,101133,"Frozen carcases, half-carcases and cuts, of lamb or sheep",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0204[.30 + .41 + .42(.10 + .30 + .50 + .90) + .43(.10 + .90)]
1719072,2,101134,1011,"Meat of goats, frozen",,,,,
1719073,3,10113400,101134,"Frozen meat, of goats",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0204[.50(.51 + .53 + .55 + .59 + .71 + .79)]
1719074,2,101135,1011,"Meat of horses and other equines, frozen",,,,,
1719075,3,10113500,101135,"Frozen meat, of horses and other equines",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0205 00 80
1719076,2,101139,1011,"Other meat and edible offal, fresh, chilled or frozen",,,,,
1719077,3,10113910,101139,"Edible offal of bovine animals, swine, sheep, goats, horses and other equines, frozen",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0206[.21 + .22 + .29(.10 + .91 + .99) + .41 + .49 + .90(.10 + .91 + .99)]
1719078,3,10113930,101139,"Fresh, chilled or frozen edible meat and offal (including meat and offal of rabbits, hares and game; excluding frog legs, and meat and offal of poultry, bovine and equine animals, swine, sheep and goat)",kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",0208[.10(.10 + .90) + .30 + .40(.10 + .20 + .80) + .50 + .60 + .90(.10 + .30 + .60 + .70 + .98)]
1719079,2,101141,1011,"Pulled wool, greasy, including fleece-washed pulled wool",,,,,
1719080,3,10114100,101141,Greasy wool not carded or combed (including fleece-washed wool) (excluding shorn wool),kg,DE: Kilogramm; EN: Kilogram; FR: Kilogramme,S,"DE: Abgesetzte Produktion. Die abgesetzte Produktion muss in Wert und Menge berichtet werden. In bestimmten Fällen ist keine Mengeneinheit angegeben. Dann muss nur der Wert berichtet werden; EN: Production sold. Production sold should be reported by value and volume. In some cases no volume unit is defined for a heading. In these cases only the value should be reported; FR: Production commercialisée. La production commercialisée doit être déclarée en valeur et volume. Dans certains cas, aucune unité de volume n'est définie pour le produit et dans ces cas, seule la valeur est à signaler.",5101 19
