ID,PRCCODE,Description,EXPQNT,EXPVAL,IMPQNT,IMPVAL,PRODQNT,PRODVAL,QNTUNIT,Region,TimePeriod,Dataset
926,16211617,"Plywood consisting solely of sheets of wood (excluding of bamboo), each ply not exceeding 6 mm thickness (excluding products with at least one outer ply of tropical wood or non-coniferous wood)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
927,16211711,"Plywood consisting solely of sheets of wood (excluding of bamboo), each ply not exceeding 6 mm thickness, with at least one outer ply of tropical wood",:,"22,049,950",:,"95,984,500",0,0,m¿,UnitedKingdom,YearOf2017,PRODCOM 2017
928,16211800,"Other plywood, veneered panels and similar laminated wood, of other wood",:,"2,590,620",:,"293,136,540","64,750","42,272,463",m¿,UnitedKingdom,YearOf2017,PRODCOM 2017
929,16211810,"Other plywood, veneered panels and similar laminated wood, of other wood",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
930,16211814,"Plywood consisting solely of sheets of wood (excluding of bamboo), each ply not exceeding 6 mm thickness, with at least one outer ply of non-coniferous wood (excluding tropical wood)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
931,16212100,"Densified wood, in blocks, plates, strips or profile shapes",:,"3,672,530",:,"4,481,340",0,0,m¿,UnitedKingdom,YearOf2017,PRODCOM 2017
932,16212113,"Veneer sheets, sheets for plywood and other wood sawn lengthwise, sliced/peeled, thickness <= 6 mm and end-jointed, planed/sanded/small boards for the manufacture of pencils",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
933,16212118,"Wood veneer sheets and sheets for plywood, sawn lengthwise, sliced or peeled, of a thickness <= 6 mm excluding end-jointed, planed or sanded",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
934,16212200,"Densified wood, in blocks, plates, strips or profile shapes",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
935,16212210,"Veneer sheets and sheets for plywood and other wood sawn lengthwise, sliced or peeled, of a thickness <= 6 mm of coniferous wood",:,"1,877,810",:,"2,666,480",0,0,m¿,UnitedKingdom,YearOf2017,PRODCOM 2017
936,16212300,"Veneer sheets and sheets for plywood and other wood, sawn lengthwise, sliced or peeled, of a thickness <= 6 mm, of tropical wood",:,"645,550",:,"5,021,630",0,0,m¿,UnitedKingdom,YearOf2017,PRODCOM 2017
937,16212400,"Veneer sheets and sheets for plywood and other wood sawn lengthwise, sliced or peeled, of a thickness <= 6 mm of other wood than coniferous or tropical wood",:,"3,736,800",:,"13,687,240",0,0,m¿,UnitedKingdom,YearOf2017,PRODCOM 2017
938,16221030,Assembled parquet panels of wood for mosaic floors,:,"246,130",:,"253,590",:,:,m¿,UnitedKingdom,YearOf2017,PRODCOM 2017
939,16221060,Assembled parquet panels of wood (excluding those for mosaic floors),:,"6,512,060",:,"150,588,580","28,691","3,824,700",m¿,UnitedKingdom,YearOf2017,PRODCOM 2017
940,16231110,"Windows, french windows and their frames, of wood","92,052","12,895,670","958,943","199,331,580","446,259","298,843,350",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
941,16231150,"Doors and their frames and thresholds, of wood","1,766,848","21,674,530","6,534,220","282,328,380","12,512,789","838,187,687",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
942,16231200,"Shuttering for concrete constructional work, shingles and shakes, of wood","777,700","1,838,720","5,766,400","11,153,230",:,"704,940",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
943,16231900,"Builders¿ joinery and carpentry of wood (excluding windows, french windows and doors, their frames and thresholds, parquet panels, shuttering for concrete constructional work, shingles and shakes)","12,884,200","16,539,080","108,151,900","140,198,230","826,979,130","1,676,538,492",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
944,16232000,Prefabricated buildings of wood,:,"14,380,320",:,"88,366,340",:,"1,266,792,522",:,UnitedKingdom,YearOf2017,PRODCOM 2017
945,16241133,Flat pallets and pallet collars of wood,"10,688,181","24,096,690","11,156,001","29,555,330","39,382,138","289,591,294",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
946,16241135,Box pallets and load boards of wood (excluding flat pallets),:,"4,878,680",:,"8,014,730","912,274","11,427,333",p/st,UnitedKingdom,YearOf2017,PRODCOM 2017
947,16241200,"Casks, barrels, vats, tubs, and coopers products and parts thereof of wood (including staves)","5,364,400","6,540,920","54,652,700","128,316,610",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
948,16241320,"Cases, boxes, crates, drums and similar packings of wood (excluding cable drums)","5,939,500","7,496,010","5,026,800","13,357,720","202,267,830","151,012,354",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
949,16241350,Cable-drums of wood,"3,638,400","4,713,060","891,900","661,980","2,480,392","21,115,129",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
950,16291130,"Tools, tool bodies and handles and broom or brush bodies and handles of wood; boot and shoe lasts and trees of wood","295,800","4,310,030","3,303,000","7,757,710","129,100","3,447,135",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
951,16291180,Roughly shaped blocks of wood or root for the manufacture of pipes,"1,700","137,430","50,200","70,000",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
952,16291200,Tableware and kitchenware of wood,"1,890,100","14,464,820","14,734,900","58,349,620",:,"2,770,712",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
953,16291300,"Wood marquetry and inlaid wood; caskets and cases for jewellery or cutlery and similar articles; statuettes and other ornaments; coat or hat racks; office letter trays, ash trays, pen-trays, ink stands",:,"9,388,650",:,"73,251,030",:,"992,392",:,UnitedKingdom,YearOf2017,PRODCOM 2017
954,16291410,"Wooden parts of footwear (excluding uppers, stiffeners)",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
955,16291420,"Wooden frames for paintings, photographs, mirrors or similar objects",:,"9,958,620",:,"51,419,430","7,589,245","33,020,407",m,UnitedKingdom,YearOf2017,PRODCOM 2017
956,16291490,Other articles of wood (excluding pallet collars),:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
957,16291491,Other articles of wood (excluding pallet collars and wooden coffins),:,"33,787,710",:,"266,273,450",:,"370,544,218",:,UnitedKingdom,YearOf2017,PRODCOM 2017
958,16291500,Pellets and briquettes of pressed and agglomerated wood and of vegetable waste and scrap,"72,604,100","7,110,070","6,839,773,600","1,093,252,430","101,714,651","18,359,246",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
959,16292130,"Waste cork; crushed, granulated or ground cork (excluding natural cork raw or simply prepared)","5,900","164,240","131,500","487,940",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
960,16292150,"Natural cork, debacked or roughly squared, in rectangular or square blocks, plates, sheets or strips","14,100","305,580","269,300","3,518,790",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
961,16292250,Corks and stoppers of natural cork,"7,000","155,650","8,617,900","17,513,180",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
962,16292290,"Articles of natural cork, others","34,400","230,410","402,600","1,419,370",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
963,16292320,"Corks and stoppers, cylindrical, for sparkling wine, of agglomerated cork, incl. those with discs of natural cork","3,600","108,270","85,100","1,500,430",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
964,16292350,"Corks and stoppers, cylindrical, of agglomerated cork (excl. such products for sparkling wine)","4,500","53,300","24,700","574,000",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
965,16292380,"Agglomerated cork - blocks, plates, sheets and strip, tiles of any shape, solid cylinders or discs including agglomerated expanded cork or burnt cork (excluding corks and stoppers)","1,171,900","2,608,400","317,200","1,038,020",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
966,16292400,"Agglomerated cork; other articles of agglomerated cork, n.e.c.","63,400","1,149,990","555,100","2,050,880",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
967,16292500,"Manufactures of straw, of esparto or of other plaiting materials; basket ware and wickerwork","1,246,000","6,289,480","21,208,300","74,704,530",:,"3,504,169",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
968,17111100,"Chemical wood pulp, dissolving grades",66,"3,930","46,050,517","39,934,580",0,0,kg 90% sdt,UnitedKingdom,YearOf2017,PRODCOM 2017
969,17111200,"Chemical wood pulp, soda or sulphate, other than dissolving grades","124,508","67,370","863,931,848","486,589,490",0,0,kg 90% sdt,UnitedKingdom,YearOf2017,PRODCOM 2017
970,17111300,"Chemical wood pulp, sulphite, other than dissolving grades","12,041","34,210","2,418,334","3,491,520",:,:,kg 90% sdt,UnitedKingdom,YearOf2017,PRODCOM 2017
971,17111400,Mechanical wood pulp; semi-chemical wood pulp; pulps of fibrous cellulosic material other than wood,:,"4,427,530",:,"90,473,320",:,:,kg 90% sdt,UnitedKingdom,YearOf2017,PRODCOM 2017
972,171200Z0,"Creped or crinkled sack kraft paper in rolls or sheets; paper and paperboard, creped, crinkled, embossed or perforated","10,995,400","33,788,100","15,648,700","18,132,680",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
973,17121100,Newsprint in rolls or sheets,"249,909,200","138,858,320","529,783,500","229,020,990",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
974,17121200,Handmade paper and paperboard,"894,900","2,304,640","763,300","1,952,420",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
975,17121300,"Paper and paperboard used as a base for photo-sensitive, heat-sensitive or electro-sensitive paper; carbonising base paper; wallpaper base","3,596,300","5,984,670","17,550,300","22,178,190",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
976,17121410,"Graphic paper, paperboard : mechanical fibres <= 10 %, weight < 40 g/m²","822,600","2,442,970","19,797,200","21,267,590",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
977,17121435,"Graphic paper, paperboard : mechanical fibres <= 10 %, weight >= 40 g/m² but <= 150 g/m², in rolls","8,728,300","17,089,790","252,542,500","188,645,040","238,278,000","38,015,445",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
978,17121439,"Graphic paper, paperboard : mechanical fibres <= 10 %, weight >= 40 g/m² but <= 150 g/m², sheets","48,426,200","173,709,290","519,343,200","390,276,840","41,927,000","206,726,590",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
979,17121450,"Graphic paper, paperboard : mechanical fibres <= 10 %, weight > 150 g/m²","20,995,300","41,643,180","71,331,900","69,211,760","52,679,000","106,010,243",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
980,17121470,"Graphic paper, paperboard : mechanical fibres > 10 %","11,658,500","45,908,430","303,663,700","171,725,570",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
981,17122030,"Cellulose wadding for household or sanitary purposes, in rolls of a width > 36 cm or in rectangular (including square sheets) with at least one side > 36 cm in an unfolded state","231,500","477,530","119,730,600","51,777,400","21,179,000","17,755,826",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
982,17122055,"Creped paper and webs of cellulose fibres for household/ sanitary purposes, in rolls, width > 36 cm, rectangular sheets min. one side > 36 cm in unfolded state, weight <= 25 g/m²/ply","17,501,700","18,814,880","160,199,000","168,240,890",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
983,17122057,"Creped paper and webs of cellulose fibres for household/sanitary purposes, in rolls, width > 36 cm, rectangular sheets min. one side > 36 cm in unfolded state, weight > 25 g/m²/ply","1,100,500","1,066,900","16,574,000","25,448,470",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
984,17122090,Paper stock for household : others,"9,733,900","18,568,140","74,068,900","83,305,480","56,269,000","53,982,684",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
985,17123100,"Uncoated, unbleached kraftliner in rolls or sheets (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)","3,844,600","3,935,380","259,744,300","133,497,320",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
986,17123200,"Uncoated kraftliner in rolls or sheets (excluding unbleached, for writing; printing or other graphic purposes, punch card stock and punch card tape paper","1,187,700","832,700","104,725,700","61,432,140","11,543,000","27,376",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
987,17123300,Semi-chemical fluting,"17,600","63,760","25,287,300","13,822,740","69,000,000","32,087,330",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
988,17123400,Recycled fluting and other fluting,"98,020,100","42,463,770","171,631,200","76,160,150",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
989,17123520,"Uncoated testliner (recycled liner board), weight <= 150 g/m², in rolls or sheets","51,400,000","23,269,910","236,101,600","109,765,960",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
990,17123540,"Uncoated testliner (recycled liner board), weight > 150 g/m², in rolls or sheets","13,500,000","6,575,320","64,985,000","30,251,590",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
991,17124120,"Uncoated, unbleached sack kraft paper (excluding for writing, printing or other graphic purposes, punch card stock and punch card tape paper)","386,200","449,580","29,208,100","20,062,470",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
992,17124140,"Uncoated sack kraft paper (excluding unbleached, for writing, printing or other graphic purposes, punch card stock and punch card tape paper)","21,300","30,840","4,041,800","3,302,190",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
993,17124160,"Uncoated kraft paper and paperboard weighing <= 150 g/m² (excluding kraftliner, sack kraft paper, for writing, printing and other graphic purposes, etc.)","29,913,900","38,296,190","49,324,600","52,670,640","22,951,000","27,854,267",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
994,17124180,Creped or crinkled sack kraft paper; in rolls or sheets,:,:,:,:,:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
995,17124220,Sulphite wrapping paper in rolls or sheets,"393,100","1,182,710","4,080,000","5,267,720","4,190,000","5,361,196",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
996,17124240,"Other uncoated paper and paperboard, in rolls or sheets, weight <= 150 g/m² (excluding products of HS 4802, fluting paper, testliner, sulphite wrapping paper, filter or felt paper and paperboard)","10,616,600","9,216,840","22,552,100","16,677,390",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
997,17124260,"Other uncoated paper and paperboard, in rolls or sheets, weight > 150 g/m² and < 225 g/m² (excluding products of HS 4802, fluting paper, testliner, sulphite wrapping paper, filter or felt paper and paperboard)","32,205,200","19,164,090","36,449,300","17,246,420","14,605,000","21,336,421",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
998,17124280,"Other uncoated paper and paperboard, in rolls or sheets, weight >= 225 g/m² (excluding products of HS 4802, fluting paper, testliner, sulphite wrapping paper, filter or felt paper and paperboard)","36,385,800","18,964,790","69,462,600","41,377,980","155,100,000","75,624,808",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
999,17124330,Uncoated filter paper and paperboard in rolls or sheets,"7,321,000","40,079,730","4,595,000","12,909,060","24,792,000","130,646,652",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
1000,17124360,Uncoated felt paper and paperboard in rolls or sheets,"13,200","122,680","1,134,300","686,430","318,000","962,734",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
1001,17124400,"Cigarette paper (excluding in the form of booklets or tubes), in rolls > 5 cm wide","2,911,200","17,878,210","69,500","616,290",:,:,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
1002,17125100,"Uncoated, inside grey paperboard",:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
1003,17125110,"Uncoated, inside grey paperboard","75,000","154,430","1,384,000","1,867,380",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
1004,17125900,Other uncoated paperboard,:,:,:,:,:,:,:,UnitedKingdom,YearOf2017,PRODCOM 2017
1005,17125910,Other uncoated paperboard,"3,888,400","5,017,250","52,452,100","29,929,710",0,0,kg,UnitedKingdom,YearOf2017,PRODCOM 2017
1006,17126000,"Vegetable parchment, greaseproof papers, tracing papers and glassine and other glazed transparent or translucent papers","7,715,100","21,175,170","55,988,100","75,906,020","24,811,000","42,420,751",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
1007,17127100,Composite paper and paperboard in rolls or sheets (including strawpaper and paperboard) (excluding surface coated or impregnated),"19,697,300","14,715,510","60,678,100","41,347,400","7,212,000","17,050,886",kg,UnitedKingdom,YearOf2017,PRODCOM 2017
